pre_district,pre_village,pre_cluster,GPS-Altitude,hhh_age,Land_size_agriculture,Time_to_collect_Water_for_Household_use_Minutes,Beans_total_yield,Irish_potatoes_total_yield,Cassava_total_yield,Sorghum_total_yield,Maize_total_yield,Millet_total_yield,Onions_total_yield,Sweet_potatoes_total_yield,Ground_Nuts_total_yield,Food_banana_total_yield,Coffee_total_yield
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
KANUNGU,RUTU-KYEIJANGA,RUTUGUNDA,1578.7,85.0,1.975,30.0,,,,,,,,,,,
KANUNGU,MUKO-KYUMBUGUCHU,MUKONO,1406.6,32.0,0.25,30.0,,,,,,,,,,,
KANUNGU,KYES-KATIBA,KYESHERO,1536.0,27.0,0.225,30.0,,,,,,,,,,,
KANUNGU,RUTU-RUTOOMA,RUTUGUNDA,1471.6,40.0,0.5,30.0,,,,,,,,,,,
KANUNGU,RUTU-RUTOOMA,RUTUGUNDA,1476.9,40.0,0.38,30.0,32.0,,,,,,,,,,
KANUNGU,MUKO-KANYASHANDE,MUKONO,1405.7,28.0,0.0,10.0,,,,,,,,,,,
KANUNGU,MUKO-MUKONO,MUKONO,1409.4,30.0,0.1,60.0,,,,,,,,,,,
KANUNGU,RUTU-BUHAMBA,RUTUGUNDA,1413.1,30.0,0.3,30.0,,,,,,,,,,,
KANUNGU,KYES-KASHENYI,KYESHERO,1473.3,35.0,0.75,180.0,,,,,,,,,,,50.0
KANUNGU,MUKO-MUKONGORO,MUKONO,1543.6,21.0,0.125,40.0,,,,,,,,,,,
KANUNGU,KYES-NYAKISHOJWA,KYESHERO,1194.8,46.0,0.0,60.0,,,,,,,,,,,
KANUNGU,MUKO-KANYASHANDE,MUKONO,1355.7,35.0,0.125,30.0,,,,,,,,,,,
KANUNGU,KYES-MBOHA,KYESHERO,1304.7,69.0,0.4,60.0,,,,,,,,,,,
KANUNGU,MUKO-MUKONO,MUKONO,0.0,64.0,0.05000000000000002,30.0,,,,,,,,,,10.0,
KANUNGU,MUKO-KANYASHANDE,MUKONO,1386.1,42.0,0.5,10.0,,,,,,,,,,,
KANUNGU,KYES-KATIBA,KYESHERO,1445.1,30.0,0.0,120.0,,,,,,,,,,,20.0
KANUNGU,RUTU-KITONGO,RUTUGUNDA,1476.5,73.0,0.44999999999999996,120.0,,,,,,,,,,6.0,50.0
KANUNGU,MUKO-NYAKEINA,MUKONO,1466.5,49.0,0.30000000000000004,60.0,30.0,,,,,,,,,,
KANUNGU,MUKO-KANYAMISINGA,MUKONO,1377.4,42.0,0.15,10.0,18.0,,,,,,,6.0,,,
KANUNGU,KYES-MBOHA,KYESHERO,1311.1,71.0,2.9,20.0,,,,,,,,,,3.0,0.0
KANUNGU,MUKO-KYUMBUGUCHU,MUKONO,1350.5,30.0,1.25,30.0,,,,,,,,,,,
KANUNGU,RUTU-KANYANKYENDE,RUTUGUNDA,1475.1,65.0,0.15,30.0,13.0,,0.0,,,,,,,0.0,
KANUNGU,MUKO-IRAARO,MUKONO,1372.4,23.0,0.0,60.0,,,,,,,,,,,
KANUNGU,MUKO-MUKONO,MUKONO,1440.3,43.0,0.9,60.0,24.0,,,,13.0,,,,,,80.0
KANUNGU,KYES-KAKUREIJO,KYESHERO,1229.5,48.0,0.25,30.0,,,,,,,,,,,
KANUNGU,RUTU-RUTOOMA,RUTUGUNDA,1474.8,33.0,0.75,60.0,,,,,,,,,,,
KANUNGU,RUTU-RUTOORO,RUTUGUNDA,1472.1,42.0,0.25,60.0,,,,,,,,,,,
KANUNGU,MUKO-NYAKEINA,MUKONO,1423.8,29.0,1.94,30.0,,,,,52.0,,,,,,
KANUNGU,MUKO-RUBONA,MUKONO,1600.8,35.0,2.85,180.0,,,,,,,,,,,
KANUNGU,RUTU-RUTOOMA,RUTUGUNDA,1469.4,50.0,0.0,60.0,,,,,,,,,,20.0,
KANUNGU,KYES-KASHENYI,KYESHERO,1381.3,32.0,0.0,180.0,,,,,,,,,,,100.0
KANUNGU,KYES-KYESHERO CENTRAL,KYESHERO,1280.9,70.0,0.1875,60.0,,,,,,,,,,10.0,
KANUNGU,RUTU-RUTOOMA,RUTUGUNDA,1476.7,65.0,2.25,5.0,140.0,,,,,,,,,,
KANUNGU,KYES-KASHENYI,KYESHERO,1458.1,22.0,0.75,180.0,,,,,,,,,,,70.0
KANUNGU,KYES-NYAMIRAMBI,KYESHERO,1337.1,57.0,1.15,40.0,,,,,,,,,,,
KANUNGU,MUKO-MUKONGORO,MUKONO,1516.6,53.0,0.475,30.0,18.0,,1.0,,,,,,,,
KANUNGU,MUKO-KYUMBUGUCHU,MUKONO,1383.9,24.0,0.0,20.0,,,,,,,,,,,
KANUNGU,RUTU-BUHAMBA,RUTUGUNDA,1436.6,35.0,0.4875,10.0,,,,,,,,,,20.0,
KANUNGU,RUTU-KANYANKYENDE,RUTUGUNDA,1484.4,26.0,0.99,30.0,,,,,,,,,,0.0,
KANUNGU,KYES-MBOHA,KYESHERO,1302.3,30.0,2.0,60.0,,,,,,,,,,,
KANUNGU,RUTU-KYEIJANGA,RUTUGUNDA,1482.6,32.0,0.975,30.0,,,,,,,,,,,
KANUNGU,KYES-MBOHA,KYESHERO,1288.8,48.0,0.75,10.0,,,,,,,,,,,
KANUNGU,KYES-KAKUREIJO,KYESHERO,1211.5,66.0,0.0,60.0,,,,,,,,,,,24.0
KANUNGU,MUKO-NYAKEINA,MUKONO,1347.4,53.0,0.4,30.0,,,,,,,,,,,
KANUNGU,MUKO-MUKONO,MUKONO,1447.0,50.0,1.85,3.0,,,,,,,,16.0,,,
KANUNGU,KYES-MBOHA,KYESHERO,1370.9,29.0,1.4,10.0,74.0,,,,40.0,60.0,,,,5.0,0.0
KANUNGU,KYES-NYAKISHOJWA,KYESHERO,1177.7,62.0,0.6000000000000001,60.0,,,,,,,,,,,
KANUNGU,RUTU-KANYANKYENDE,RUTUGUNDA,1456.6,24.0,1.25,60.0,,,,,,,,,,8.0,
KANUNGU,RUTU-KYEIJANGA,RUTUGUNDA,1532.9,44.0,0.0,30.0,,,,,,,,,,,
KANUNGU,RUTU-KANYANKYENDE,RUTUGUNDA,1461.9,42.0,0.75,60.0,,,,,,,,,,,0.0
KANUNGU,RUTU-KANYANKYENDE,RUTUGUNDA,1470.2,25.0,0.25,30.0,70.0,,,,,,,,,,
KANUNGU,RUTU-KYEIJANGA,RUTUGUNDA,1510.8,42.0,0.975,60.0,,,,,,,,,,,
KANUNGU,KYES-MBOHA,KYESHERO,1284.6,74.0,0.75,30.0,,,,,,,,,,,
KANUNGU,MUKO-RUBONA,MUKONO,1572.5,41.0,0.30000000000000004,80.0,,,,,,,,,,,
KANUNGU,RUTU-KATUNGU,RUTUGUNDA,1476.7,62.0,0.0,30.0,33.0,,,,,,,,,20.0,
KANUNGU,KYES-KASHENYI,KYESHERO,1459.1,28.0,0.0,60.0,15.0,,,,,,,,,,
KANUNGU,RUTU-RUTOORO,RUTUGUNDA,1495.9,76.0,0.26,60.0,,,,,,,,,,,
KANUNGU,KYES-MBOHA,KYESHERO,1314.8,22.0,1.25,30.0,35.0,,,,,,,,,6.0,
KANUNGU,KYES-KAKUREIJO,KYESHERO,1231.3,28.0,0.0,30.0,,,,,,,,,,,
KANUNGU,MUKO-RUBONA,MUKONO,1534.8,21.0,1.4,90.0,,,,,,,,,,20.0,0.0
KANUNGU,RUTU-KITONGO,RUTUGUNDA,1405.8,49.0,0.19999999999999998,15.0,55.0,,,,,,,7.0,,,
KANUNGU,KYES-KYESHERO CENTRAL,KYESHERO,1283.6,23.0,0.975,60.0,,,,,,,,,,,
KANUNGU,MUKO-KANYAMISINGA,MUKONO,1415.8,51.0,0.75,30.0,48.0,,,,,,,,,5.0,
KANUNGU,MUKO-KANYASHANDE,MUKONO,1392.4,58.0,0.32999999999999996,30.0,,,,,32.0,,,,,,
KANUNGU,KYES-MBOHA,KYESHERO,1305.1,60.0,1.75,30.0,,,,,,,,,,,
KANUNGU,MUKO-MUKONGORO,MUKONO,1366.2,28.0,0.0,60.0,77.0,,,,,,,,,,
KANUNGU,MUKO-NYAKEINA,MUKONO,1354.3,26.0,0.25,15.0,,,,,,,,,,,
KANUNGU,MUKO-KYUMBUGUCHU,MUKONO,1361.8,24.0,0.29000000000000004,20.0,,,,,,,,2.0,,,
KANUNGU,KYES-KATIBA,KYESHERO,1427.6,67.0,0.0,120.0,,,,,,,,,,,28.0
KANUNGU,RUTU-KANYANKYENDE,RUTUGUNDA,1389.4,52.0,0.5,60.0,17.0,,,,,,,,,,
KANUNGU,KYES-KATIBA,KYESHERO,1419.7,50.0,1.5,90.0,,,,,,,,,,,
KANUNGU,MUKO-KANYASHANDE,MUKONO,1404.1,39.0,1.75,30.0,,,,,,,,,,,
KANUNGU,KYES-KASHENYI,KYESHERO,1609.1,35.0,0.0,120.0,,,,,,,,,,,
KANUNGU,KYES-KYESHERO CENTRAL,KYESHERO,1236.3,33.0,1.975,60.0,65.0,,,,,,,,,,
KANUNGU,MUKO-MUKONGORO,MUKONO,1531.9,55.0,0.975,40.0,90.0,,4.0,,,,,,,,
KANUNGU,MUKO-RUBONA,MUKONO,1563.3,40.0,1.4,90.0,,,,,,,,,,25.0,60.0
KANUNGU,MUKO-MUKONO,MUKONO,1403.6,72.0,0.65,50.0,,,,,,,,,,,
KANUNGU,KYES-NYAKISHOJWA,KYESHERO,1230.2,34.0,0.0,60.0,50.0,,,,,,,,,,
KANUNGU,MUKO-NYAKEINA,MUKONO,1391.8,60.0,0.88,40.0,45.0,,,,45.0,,,,,,
KANUNGU,KYES-KASHENYI,KYESHERO,1643.0,23.0,1.475,60.0,60.0,,,,,,,,,,
KANUNGU,RUTU-KYEIJANGA,RUTUGUNDA,1444.6,40.0,2.975,30.0,75.0,,,,,,,,,,
KANUNGU,RUTU-KYEIJANGA,RUTUGUNDA,1498.0,40.0,0.975,60.0,,,,,,,,,,,
KANUNGU,KYES-KATIBA,KYESHERO,1427.0,76.0,1.0,120.0,200.0,,,,,35.0,,,,,300.0
KANUNGU,MUKO-KANYASHANDE,MUKONO,1391.6,26.0,0.0,30.0,,,,,,,,,,,
KANUNGU,MUKO-KYUMBUGUCHU,MUKONO,1395.8,38.0,0.28,10.0,,,,,,,,4.5,,,
KANUNGU,KYES-KATIBA,KYESHERO,1487.5,35.0,0.475,60.0,160.0,,,,,,,,,,
KANUNGU,KYES-NYAMIRAMBI,KYESHERO,1336.7,47.0,0.5,40.0,80.0,,14.0,,,,,,,,70.0
KANUNGU,KYES-KAKUREIJO,KYESHERO,1261.1,55.0,0.75,40.0,58.0,,,,,,,,,,
KANUNGU,MUKO-KANYAMISINGA,MUKONO,1421.7,39.0,1.75,10.0,,,,,,,,,,,
KANUNGU,RUTU-KYEIJANGA,RUTUGUNDA,1708.4,52.0,1.975,30.0,,,,,,,,,,30.0,3.0
KANUNGU,MUKO-BUHOMA,MUKONO,1414.9,39.0,0.65,10.0,,,,,,,,,,12.0,
KANUNGU,RUTU-KANYANKYENDE,RUTUGUNDA,1477.6,47.0,0.25,60.0,21.0,,,,,,,,,,
KANUNGU,RUTU-RUTOOMA,RUTUGUNDA,1468.0,56.0,0.13,20.0,,,,,,,,,,,
KANUNGU,RUTU-KATUNGU,RUTUGUNDA,1526.6,38.0,3.8,40.0,,,,,,,,,,50.0,
KANUNGU,KYES-BWERONDE,KYESHERO,1347.6,45.0,2.8,10.0,30.0,,,,120.0,,,,,,
KANUNGU,KYES-KATIBA,KYESHERO,1471.5,50.0,1.475,60.0,140.0,,,,,,,,,20.0,
KANUNGU,MUKO-MUKONGORO,MUKONO,1578.7,39.0,0.25,90.0,,,,,,,,,,10.0,100.0
KANUNGU,MUKO-RUBONA,MUKONO,1562.3,75.0,2.9,180.0,,,,,,,,,,,1000.0
KANUNGU,KYES-KYESHERO CENTRAL,KYESHERO,1333.7,50.0,1.975,60.0,65.0,,,,,100.0,,,,5.0,
KANUNGU,KYES-NYAKISHOJWA,KYESHERO,1218.1,54.0,0.0,60.0,,,,,,,,,,,
KANUNGU,MUKO-IRAARO,MUKONO,1261.5,39.0,0.1,40.0,,,,,,,,,,,
KANUNGU,KYES-KAKUREIJO,KYESHERO,1233.3,38.0,0.0,10.0,,,,,,,,,,,
KANUNGU,MUKO-MUKONGORO,MUKONO,1465.2,60.0,1.975,120.0,,,,,,,,,,,1.0
KANUNGU,MUKO-KANYASHANDE,MUKONO,1376.1,55.0,0.0,60.0,,,,,,,,,,,
KANUNGU,MUKO-KANYASHANDE,MUKONO,1411.1,85.0,1.5,30.0,,,,,,,,,,24.0,80.0
KANUNGU,MUKO-BUHOMA,MUKONO,1442.5,42.0,0.8,20.0,,,,,,,,,,60.0,
KANUNGU,RUTU-KATUNGU,RUTUGUNDA,1514.8,34.0,0.3,40.0,,,,,,,,,,40.0,0.0
KANUNGU,KYES-KASHENYI,KYESHERO,1238.4,25.0,1.475,60.0,,,,,,,,,,120.0,
KANUNGU,MUKO-IRAARO,MUKONO,1371.1,29.0,1.4,45.0,,,,,,,,,,0.0,
KANUNGU,KYES-BWERONDE,KYESHERO,1272.0,35.0,0.65,15.0,50.0,,,,,,,,,,25.0
KANUNGU,RUTU-KYEIJANGA,RUTUGUNDA,1507.3,60.0,0.975,50.0,70.0,,,,,,,,,,
KANUNGU,KYES-KATIBA,KYESHERO,1424.7,38.0,0.75,180.0,105.0,,,,,108.0,,,,,40.0
KANUNGU,MUKO-KANYAMISINGA,MUKONO,1415.9,40.0,0.4,30.0,,,,,,,,36.0,,,
KANUNGU,MUKO-MUKONGORO,MUKONO,1498.6,33.0,0.975,120.0,70.0,,,,70.0,,,,,5.0,30.0
KANUNGU,MUKO-KYUMBUGUCHU,MUKONO,1355.2,32.0,0.25,20.0,,,,,,,,,,,
KANUNGU,KYES-MBOHA,KYESHERO,1320.1,50.0,1.35,30.0,71.0,,24.0,,60.0,40.0,,,,,0.0
KANUNGU,RUTU-KYEIJANGA,RUTUGUNDA,1476.6,44.0,0.975,20.0,100.0,,,,,,,,,,
KANUNGU,KYES-NYAMIRAMBI,KYESHERO,1314.6,28.0,0.4,45.0,,,,,,,,,,,60.0
KANUNGU,MUKO-NKWENDA,MUKONO,1475.2,30.0,1.88,40.0,,,,,30.0,,,4.0,,,
KANUNGU,RUTU-RUTOOMA,RUTUGUNDA,1472.3,38.0,0.0,60.0,27.0,,,,,,,,,60.0,
KANUNGU,MUKO-IRAARO,MUKONO,1480.0,78.0,5.8,60.0,,,,,,,,,,80.0,120.0
KANUNGU,RUTU-RUTOORO,RUTUGUNDA,1482.4,45.0,0.25,60.0,16.0,,,,,,,,,,
KANUNGU,RUTU-KYEIJANGA,RUTUGUNDA,1496.0,41.0,0.25,10.0,,,,,,,,,,,
KANUNGU,KYES-NYAMIRAMBI,KYESHERO,1313.9,30.0,0.4,60.0,,,,,,,,,,,150.0
KANUNGU,KYES-KATIBA,KYESHERO,1417.1,65.0,0.25,60.0,,,,,,,,,,100.0,
KANUNGU,KYES-NYAMIRAMBI,KYESHERO,1304.0,32.0,0.1,45.0,,,,,,,,,,15.0,
KANUNGU,MUKO-KANYAMISINGA,MUKONO,1412.0,55.0,0.75,30.0,,,,,,,,,,,
KANUNGU,RUTU-RUTOOMA,RUTUGUNDA,1470.7,45.0,0.25,120.0,,,,,,,,,,50.0,
KANUNGU,MUKO-KANYAMISINGA,MUKONO,1427.3,34.0,0.75,30.0,,,,,,31.0,,,,,
KANUNGU,KYES-KYESHERO CENTRAL,KYESHERO,1265.1,80.0,0.475,15.0,,,,,,,,,,48.0,
KANUNGU,KYES-NYAKISHOJWA,KYESHERO,1220.1,34.0,0.0,60.0,,,,,,,,,,,
KANUNGU,MUKO-NKWENDA,MUKONO,1493.4,34.0,0.6000000000000001,5.0,,,,,,,,,,,
KANUNGU,KYES-KYESHERO CENTRAL,KYESHERO,1312.0,24.0,2.975,60.0,75.0,,,,,,,,,15.0,3.0
KANUNGU,MUKO-KYUMBUGUCHU,MUKONO,1388.1,22.0,0.75,10.0,,,,,,170.0,,,,,
KANUNGU,MUKO-NKWENDA,MUKONO,1478.5,36.0,1.0,60.0,,,,,,,,,,,
KANUNGU,MUKO-MUKONGORO,MUKONO,1511.5,32.0,1.975,40.0,140.0,,,,70.0,,,,,,
KANUNGU,RUTU-RUTOORO,RUTUGUNDA,1472.0,40.0,0.25,30.0,23.0,,,,,,,,,20.0,12.0
KANUNGU,MUKO-RUBONA,MUKONO,1591.7,32.0,0.4,180.0,,,,,,,,,,,0.0
KANUNGU,MUKO-NKWENDA,MUKONO,1453.2,35.0,0.25,10.0,29.0,,,,,,,9.0,,,
KANUNGU,KYES-BWERONDE,KYESHERO,1291.5,60.0,0.9,20.0,,,,,,144.0,,,,,100.0
KANUNGU,RUTU-RUTOORO,RUTUGUNDA,1465.9,42.0,0.0,30.0,,,,,,,,,,36.0,
KANUNGU,RUTU-BUHAMBA,RUTUGUNDA,1474.1,58.0,1.75,80.0,85.0,,,,78.0,,,,,,
KANUNGU,MUKO-KANYAMISINGA,MUKONO,1495.1,35.0,1.75,30.0,,,,,,,,,,6.0,
KANUNGU,KYES-KASHENYI,KYESHERO,1530.1,52.0,0.0,180.0,,,,,,,,,,,
KANUNGU,KYES-NYAKISHOJWA,KYESHERO,1225.5,60.0,0.43000000000000005,60.0,65.0,,,,,,,,,35.0,30.0
KANUNGU,KYES-NYAMIRAMBI,KYESHERO,1337.4,58.0,1.85,40.0,100.0,,,,,,,,,,
KANUNGU,KYES-KAKUREIJO,KYESHERO,1269.8,33.0,0.25,20.0,30.0,,,,,,,,,,
KANUNGU,MUKO-NYAKEINA,MUKONO,1378.1,54.0,0.25,50.0,,,,,,,,,,,
KANUNGU,KYES-NYAKISHOJWA,KYESHERO,1236.6,80.0,0.9,60.0,60.0,,,30.0,,,,9.0,,40.0,8.0
KANUNGU,KYES-KATIBA,KYESHERO,1499.1,45.0,0.0,180.0,,,,,,,,,,,24.0
KANUNGU,RUTU-RUTOOMA,RUTUGUNDA,1457.8,36.0,0.75,120.0,,,,,,,,,,40.0,
KANUNGU,KYES-KAKUREIJO,KYESHERO,1268.0,42.0,4.75,30.0,,,,,,,,,,,
KANUNGU,RUTU-KANYANKYENDE,RUTUGUNDA,1518.4,30.0,0.0,15.0,10.0,,,,5.0,,,,,0.0,
KANUNGU,MUKO-MUKONGORO,MUKONO,1800.6,54.0,0.975,120.0,,,,,,55.0,,,,5.0,30.0
KANUNGU,KYES-KASHENYI,KYESHERO,1397.3,60.0,1.75,90.0,,,,,,,,,,,
KANUNGU,KYES-KYESHERO CENTRAL,KYESHERO,1286.5,43.0,2.475,3.0,,,,,,,,,,,
KANUNGU,MUKO-NYAKEINA,MUKONO,1456.0,35.0,2.3,180.0,11.0,,,,35.0,,,,,,
KANUNGU,MUKO-MUKONGORO,MUKONO,1567.4,65.0,0.025000000000000022,60.0,45.0,,,,,,,,,,
KANUNGU,RUTU-BUHAMBA,RUTUGUNDA,1461.1,78.0,2.975,20.0,50.0,,,,110.0,,,,,72.0,
KANUNGU,MUKO-KYUMBUGUCHU,MUKONO,1451.7,47.0,1.975,60.0,85.0,,,,,,,,,,
KANUNGU,KYES-KYESHERO CENTRAL,KYESHERO,1292.0,45.0,2.975,60.0,60.0,,,,,90.0,,,,15.0,5.0
KANUNGU,MUKO-NYAKEINA,MUKONO,1451.3,40.0,1.75,90.0,,,,,,,,,,,
KANUNGU,KYES-KAKUREIJO,KYESHERO,1277.6,36.0,0.0,30.0,,,,,,,,,,,0.0
KANUNGU,MUKO-NKWENDA,MUKONO,1573.7,62.0,0.75,60.0,132.0,,,,,,,,,,
KANUNGU,RUTU-KATUNGU,RUTUGUNDA,1497.1,74.0,0.3999999999999999,40.0,,,,,,,,,,200.0,
KANUNGU,RUTU-MABAARE,RUTUGUNDA,1636.6,84.0,0.49999999999999994,30.0,,,0.5,,,,,1.25,,30.0,20.0
KANUNGU,KYES-NYAKISHOJWA,KYESHERO,1207.2,30.0,0.15,30.0,80.0,,,,,,,,,15.0,15.0
KANUNGU,MUKO-KANYAMISINGA,MUKONO,1409.7,47.0,1.63,30.0,,,,,,,,,,,
KANUNGU,KYES-KYESHERO CENTRAL,KYESHERO,1307.3,62.0,1.975,30.0,65.0,,,,,,,,,10.0,5.0
KANUNGU,KYES-BWERONDE,KYESHERO,1303.1,29.0,0.45,20.0,,,,,,,,,,,120.0
KANUNGU,RUTU-MABAARE,RUTUGUNDA,1404.6,22.0,0.5,10.0,20.0,,,,45.0,,,1.5,,,25.0
KANUNGU,MUKO-KYUMBUGUCHU,MUKONO,1484.5,63.0,1.975,30.0,95.0,,,,,,,,,20.0,2.0
KANUNGU,MUKO-KANYASHANDE,MUKONO,1375.6,40.0,0.0,30.0,,,,,,,,,,,
KANUNGU,KYES-NYAMIRAMBI,KYESHERO,1302.0,36.0,0.5,120.0,,,,,,,,,8.0,,160.0
KANUNGU,KYES-KYESHERO CENTRAL,KYESHERO,1284.3,48.0,1.975,30.0,70.0,,,,,,,,,15.0,5.0
KANUNGU,MUKO-NKWENDA,MUKONO,1429.2,32.0,6.75,20.0,,,,,,,,,,2.0,
KANUNGU,MUKO-NYAKEINA,MUKONO,1394.1,66.0,5.75,30.0,,,,,80.0,70.0,,,,,
KANUNGU,RUTU-NKAMBA,RUTUGUNDA,1389.6,40.0,0.88,40.0,24.0,,4.0,,57.0,,,3.5,,50.0,50.0
KANUNGU,KYES-NYAMIRAMBI,KYESHERO,1296.1,53.0,4.8,60.0,120.0,,,,,,,19.0,,,
KANUNGU,RUTU-NKAMBA,RUTUGUNDA,1413.8,61.0,1.875,30.0,80.0,,9.0,,,,,8.0,,60.0,
KANUNGU,RUTU-MABAARE,RUTUGUNDA,1483.2,67.0,0.2,30.0,,,,,,,,,,30.0,20.0
KANUNGU,RUTU-KITONGO,RUTUGUNDA,1480.1,65.0,2.55,60.0,,,,,,,,18.0,,80.0,100.0
KANUNGU,MUKO-MUKONGORO,MUKONO,1530.2,25.0,2.975,60.0,31.0,,,,,,,,,15.0,1.0
KANUNGU,RUTU-NKAMBA,RUTUGUNDA,1354.9,52.0,0.88,10.0,55.0,,,,,,,,,50.0,480.0
KANUNGU,KYES-KASHENYI,KYESHERO,1468.7,50.0,1.25,180.0,,,,,,,,,,,40.0
KANUNGU,MUKO-KANYASHANDE,MUKONO,1429.5,38.0,2.0,30.0,,,,,,,,,,,
KANUNGU,MUKO-KASHEBEYA,MUKONO,1405.2,28.0,0.2,40.0,,,,,,,,,,96.0,100.0
KANUNGU,MUKO-NYAKEINA,MUKONO,1374.1,43.0,0.88,40.0,75.0,,19.0,,50.0,,,,,,
KANUNGU,RUTU-KITONGO,RUTUGUNDA,1458.9,65.0,1.9,45.0,,,,,,,,,,200.0,100.0
KANUNGU,MUKO-KANYASHANDE,MUKONO,1412.0,25.0,2.5,60.0,,,,,,,,,,70.0,60.0
KANUNGU,KYES-KYESHERO CENTRAL,KYESHERO,1289.4,35.0,1.975,30.0,60.0,,,,,,,,,15.0,5.0
KANUNGU,RUTU-BUHAMBA,RUTUGUNDA,1436.0,34.0,0.7,30.0,,,,,,,,,,200.0,
KANUNGU,MUKO-KANYAMISINGA,MUKONO,1372.9,35.0,0.4,15.0,,,,,,,,,,,
KANUNGU,KYES-NYAKISHOJWA,KYESHERO,1239.3,30.0,0.15,50.0,40.0,,,,,100.0,,,23.0,30.0,10.0
KANUNGU,RUTU-RUTOORO,RUTUGUNDA,1515.3,35.0,0.0,60.0,25.0,,,,,,,,,120.0,30.0
KANUNGU,RUTU-KATUNGU,RUTUGUNDA,1499.3,48.0,0.9,60.0,40.0,,,,,,,,,50.0,20.0
KANUNGU,MUKO-KANYAMISINGA,MUKONO,1388.1,32.0,4.85,10.0,,,,,,,,11.0,,,
KANUNGU,MUKO-BUHOMA,MUKONO,1460.2,26.0,0.375,10.0,,,,,,,,,,26.0,
KANUNGU,RUTU-RUTOOMA,RUTUGUNDA,1467.5,68.0,0.0,30.0,,,,,,,,,,80.0,
KANUNGU,MUKO-KYUMBUGUCHU,MUKONO,1628.9,35.0,1.975,60.0,50.0,,,,,,,,,10.0,
KANUNGU,MUKO-NYAKEINA,MUKONO,1398.8,35.0,2.75,60.0,44.0,,,,87.0,29.0,,,,10.0,
KANUNGU,KYES-BWERONDE,KYESHERO,1308.7,43.0,1.8,15.0,,,140.0,,200.0,,,3.0,,6.0,
KANUNGU,RUTU-NKAMBA,RUTUGUNDA,1486.6,38.0,0.1875,60.0,25.0,,1.25,,,,,2.5,,20.0,
KANUNGU,MUKO-KYUMBUGUCHU,MUKONO,1440.9,50.0,0.75,10.0,145.0,,,,,,,,,,
KANUNGU,MUKO-KASHEBEYA,MUKONO,1374.5,54.0,0.38,30.0,,,,,,200.0,,4.0,,,
KANUNGU,MUKO-IRAARO,MUKONO,1360.5,42.0,0.8,20.0,14.0,,2.0,,,,,,,,
KANUNGU,MUKO-KASHEBEYA,MUKONO,1394.4,35.0,0.8,30.0,55.0,,,,,,,3.5,,20.0,150.0
KANUNGU,RUTU-KANYANKYENDE,RUTUGUNDA,1431.5,35.0,0.75,10.0,148.0,,,,,,,,,,
KANUNGU,MUKO-MUKONGORO,MUKONO,1558.2,27.0,1.975,120.0,85.0,,,,,,,,,15.0,2.0
KANUNGU,RUTU-BUHAMBA,RUTUGUNDA,1442.6,45.0,2.0,30.0,95.0,,,,160.0,,,,,,
KANUNGU,KYES-KAKUREIJO,KYESHERO,1223.1,53.0,0.5,30.0,100.0,,,,,130.0,,,,,80.0
KANUNGU,MUKO-KASHEBEYA,MUKONO,1420.1,55.0,1.9,60.0,30.0,,,,,,,,,180.0,70.0
KANUNGU,KYES-KATIBA,KYESHERO,1546.0,36.0,0.225,30.0,,,20.0,,,,,,,,
KANUNGU,RUTU-NKAMBA,RUTUGUNDA,1325.3,29.0,0.63,30.0,40.0,,,,,,,,,70.0,72.0
KANUNGU,MUKO-MUKONO,MUKONO,1398.6,55.0,2.8,60.0,45.0,,,,,,,,,80.0,30.0
KANUNGU,MUKO-MUKONO,MUKONO,1343.3,40.0,0.1,15.0,,,,,,,,,,,
KANUNGU,MUKO-RUBONA,MUKONO,1553.1,29.0,3.9,120.0,,,,,,,,15.0,,40.0,100.0
KANUNGU,RUTU-BUHAMBA,RUTUGUNDA,1432.7,42.0,1.3,30.0,,,,,,,,,,80.0,
KANUNGU,KYES-KAKUREIJO,KYESHERO,1238.0,59.0,0.28,60.0,50.0,,,,,,,,,,
KANUNGU,RUTU-KANYANKYENDE,RUTUGUNDA,1463.0,36.0,0.65,60.0,125.0,,,,,,,,,10.0,0.0
KANUNGU,KYES-MBOHA,KYESHERO,1311.8,54.0,1.75,10.0,,,,,,,,,,,
KANUNGU,MUKO-BUHOMA,MUKONO,1461.5,42.0,0.45,40.0,48.0,,,,,,,,,100.0,60.0
KANUNGU,RUTU-RUTOORO,RUTUGUNDA,1494.8,37.0,0.75,30.0,35.0,,,,,,,,,,
KANUNGU,RUTU-KATUNGU,RUTUGUNDA,1505.4,30.0,0.9,45.0,90.0,,,,,,,,,65.0,
KANUNGU,MUKO-BUHOMA,MUKONO,1451.3,46.0,0.8,5.0,95.0,,2.0,,,,,5.0,,12.0,10.0
KANUNGU,RUTU-MABAARE,RUTUGUNDA,1450.9,31.0,0.88,10.0,50.0,,,,75.0,,,4.0,,8.0,
KANUNGU,RUTU-KITONGO,RUTUGUNDA,1361.5,52.0,0.9,50.0,35.0,,,,,,,5.5,,60.0,200.0
KANUNGU,RUTU-BUHAMBA,RUTUGUNDA,1442.5,74.0,3.75,10.0,120.0,,,,300.0,,,,,36.0,50.0
