pre_village,pre_parish,pre_district,GPS-Altitude,hhh_age,Time_to_collect_Water_for_Household_use_Minutes,Land_size_agriculture,Beans_total_yield,Irish_potatoes_total_yield,Cassava_total_yield,Sorghum_total_yield,Maize_total_yield,Millet_total_yield,Onions_total_yield,Sweet_potatoes_total_yield,Ground_Nuts_total_yield,Food_banana_total_yield,Coffee_total_yield,pre_cluster,Agriculture Value (USD)
Ahabutaare,,Kanungu,1482.0,45.0,5.0,0.475,,,,,,,,,,60.0,30.0,KIRI-BUSHURA,78.37837837837837
Ahabutaare,,Kanungu,1482.0,45.0,5.0,0.475,,,,,,,,,,60.0,30.0,KIRI-BUSHURA,866.2162162162163
Ahabutaare,,Kanungu,1482.0,45.0,5.0,0.475,,,,,,,,,,60.0,30.0,KIRI-BUSHURA,1033.2432432432433
Ahabutaare,,Kanungu,1482.0,45.0,5.0,0.475,,,,,,,,,,60.0,30.0,KIRI-BUSHURA,710.8108108108108
Ahabutaare,,Kanungu,1482.0,45.0,5.0,0.475,,,,,,,,,,60.0,30.0,KIRI-BUSHURA,1472.162162162162
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,145.94594594594594
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,133.78378378378378
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,127.02702702702703
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,189.45945945945945
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,136.6216216216216
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,60.810810810810814
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,161.8918918918919
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,194.59459459459458
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,180.8108108108108
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,120.27027027027027
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,523.5135135135135
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,194.59459459459458
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,612.4324324324324
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,188.1081081081081
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,429.72972972972974
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,389.18918918918916
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,664.8648648648649
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,534.5945945945946
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,481.7567567567568
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,78.37837837837837
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,866.2162162162163
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,1033.2432432432433
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,710.8108108108108
Ahabutaare,,Kanungu,0.0,38.0,10.0,1.75,270.0,,17.0,,,,,,,240.0,260.0,KIRI-BUSHURA,1472.162162162162
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,132.43243243243242
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,122.43243243243244
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,48.648648648648646
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,262.43243243243245
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,314.86486486486484
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,108.10810810810811
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,472.97297297297297
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,359.4594594594595
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,315.5405405405405
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,436.2162162162162
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,490.5405405405405
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,668.918918918919
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,799.5945945945946
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,1139.7297297297298
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,1229.5945945945946
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,1375.4054054054054
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,1914.054054054054
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,1161.2162162162163
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,1463.6486486486488
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,1711.081081081081
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,1485.4054054054054
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,2013.3108108108108
Bugandaro,,Kanungu,1448.0,80.0,20.0,1.75,,,,,,,,10.0,,24.0,20.0,KIRI-BUSHURA,1710.2702702702702
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,132.43243243243242
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,122.43243243243244
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,48.648648648648646
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,262.43243243243245
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,314.86486486486484
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,108.10810810810811
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,472.97297297297297
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,359.4594594594595
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,315.5405405405405
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,436.2162162162162
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,490.5405405405405
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,668.918918918919
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,799.5945945945946
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,1139.7297297297298
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,1229.5945945945946
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,1375.4054054054054
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,1914.054054054054
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,1161.2162162162163
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,1463.6486486486488
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,1711.081081081081
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,1485.4054054054054
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,2013.3108108108108
Bugandaro,,Kanungu,1446.0,56.0,60.0,0.85,,,,,,,,,,100.0,,KIRI-BUSHURA,1710.2702702702702
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,132.43243243243242
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,122.43243243243244
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,48.648648648648646
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,262.43243243243245
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,314.86486486486484
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,108.10810810810811
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,472.97297297297297
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,359.4594594594595
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,315.5405405405405
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,436.2162162162162
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,490.5405405405405
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,668.918918918919
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,799.5945945945946
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,1139.7297297297298
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,1229.5945945945946
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,1375.4054054054054
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,1914.054054054054
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,1161.2162162162163
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,1463.6486486486488
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,1711.081081081081
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,1485.4054054054054
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,2013.3108108108108
Bugandaro,,Kanungu,1421.0,39.0,13.0,0.25,,,,,,,,,,,150.0,KIRI-BUSHURA,1710.2702702702702
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,132.43243243243242
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,122.43243243243244
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,48.648648648648646
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,262.43243243243245
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,314.86486486486484
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,108.10810810810811
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,472.97297297297297
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,359.4594594594595
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,315.5405405405405
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,436.2162162162162
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,490.5405405405405
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,668.918918918919
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,799.5945945945946
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,1139.7297297297298
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,1229.5945945945946
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,1375.4054054054054
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,1914.054054054054
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,1161.2162162162163
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,1463.6486486486488
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,1711.081081081081
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,1485.4054054054054
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,2013.3108108108108
Bugandaro,,Kanungu,1437.0,35.0,120.0,0.5,11.0,,,,,,,,,150.0,,KIRI-BUSHURA,1710.2702702702702
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,132.43243243243242
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,122.43243243243244
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,48.648648648648646
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,262.43243243243245
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,314.86486486486484
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,108.10810810810811
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,472.97297297297297
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,359.4594594594595
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,315.5405405405405
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,436.2162162162162
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,490.5405405405405
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,668.918918918919
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,799.5945945945946
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,1139.7297297297298
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,1229.5945945945946
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,1375.4054054054054
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,1914.054054054054
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,1161.2162162162163
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,1463.6486486486488
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,1711.081081081081
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,1485.4054054054054
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,2013.3108108108108
Bugandaro,,Kanungu,1458.0,70.0,60.0,6.0,,,,,,,,,,,,KIRI-BUSHURA,1710.2702702702702
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,132.43243243243242
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,122.43243243243244
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,48.648648648648646
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,262.43243243243245
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,314.86486486486484
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,108.10810810810811
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,472.97297297297297
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,359.4594594594595
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,315.5405405405405
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,436.2162162162162
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,490.5405405405405
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,668.918918918919
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,799.5945945945946
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,1139.7297297297298
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,1229.5945945945946
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,1375.4054054054054
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,1914.054054054054
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,1161.2162162162163
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,1463.6486486486488
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,1711.081081081081
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,1485.4054054054054
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,2013.3108108108108
Bugandaro,,Kanungu,1457.0,42.0,60.0,0.5,,,,,,,,,,20.0,,KIRI-BUSHURA,1710.2702702702702
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,132.43243243243242
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,122.43243243243244
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,48.648648648648646
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,262.43243243243245
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,314.86486486486484
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,108.10810810810811
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,472.97297297297297
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,359.4594594594595
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,315.5405405405405
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,436.2162162162162
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,490.5405405405405
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,668.918918918919
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,799.5945945945946
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,1139.7297297297298
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,1229.5945945945946
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,1375.4054054054054
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,1914.054054054054
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,1161.2162162162163
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,1463.6486486486488
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,1711.081081081081
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,1485.4054054054054
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,2013.3108108108108
Bugandaro,,Kanungu,1455.0,29.0,180.0,0.4,90.0,,,,,,,,,70.0,,KIRI-BUSHURA,1710.2702702702702
Bugandaro,,Kanungu,1471.0,38.0,120.0,0.8,55.0,,,,,,,,,100.0,,KIRI-BUSHURA,132.43243243243242
Bugandaro,,Kanungu,1471.0,38.0,120.0,0.8,55.0,,,,,,,,,100.0,,KIRI-BUSHURA,122.43243243243244
Bugandaro,,Kanungu,1471.0,38.0,120.0,0.8,55.0,,,,,,,,,100.0,,KIRI-BUSHURA,48.648648648648646
Bugandaro,,Kanungu,1471.0,38.0,120.0,0.8,55.0,,,,,,,,,100.0,,KIRI-BUSHURA,262.43243243243245
Bugandaro,,Kanungu,1471.0,38.0,120.0,0.8,55.0,,,,,,,,,100.0,,KIRI-BUSHURA,314.86486486486484
Bugandaro,,Kanungu,1471.0,38.0,120.0,0.8,55.0,,,,,,,,,100.0,,KIRI-BUSHURA,108.10810810810811
Bugandaro,,Kanungu,1471.0,38.0,120.0,0.8,55.0,,,,,,,,,100.0,,KIRI-BUSHURA,472.97297297297297
Bugandaro,,Kanungu,1471.0,38.0,120.0,0.8,55.0,,,,,,,,,100.0,,KIRI-BUSHURA,359.4594594594595
Bugandaro,,Kanungu,1471.0,38.0,120.0,0.8,55.0,,,,,,,,,100.0,,KIRI-BUSHURA,315.5405405405405
Bugandaro,,Kanungu,1471.0,38.0,120.0,0.8,55.0,,,,,,,,,100.0,,KIRI-BUSHURA,436.2162162162162
Bugandaro,,Kanungu,1471.0,38.0,120.0,0.8,55.0,,,,,,,,,100.0,,KIRI-BUSHURA,490.5405405405405
Bugandaro,,Kanungu,1471.0,38.0,120.0,0.8,55.0,,,,,,,,,100.0,,KIRI-BUSHURA,668.918918918919
Bugandaro,,Kanungu,1471.0,38.0,120.0,0.8,55.0,,,,,,,,,100.0,,KIRI-BUSHURA,799.5945945945946
Bugandaro,,Kanungu,1471.0,38.0,120.0,0.8,55.0,,,,,,,,,100.0,,KIRI-BUSHURA,1139.7297297297298
